assignments,courseId,createdAt,description,durationDays,endDate,id,name,required,sequenceNumber,startDate,subject,updatedAt
"[""ASG149745"", ""ASG820426""]",CRS374203,2025-03-31T18:05:19.779376,This project-based module allows application of learned skills. Module content relates to Project Applications.,7,2023-11-09T00:00:00,MOD521085,Ecology 7: Project Applications,True,7,2023-11-02T00:00:00,Computer Science,2025-03-31T18:05:19.785381
"[""ASG380264""]",CRS374203,2025-03-31T18:05:19.779376,This module covers the theoretical foundations of the subject. Module content relates to Ecology Theory.,8,2023-11-18T00:00:00,MOD516688,Module 8: Ecology Theory,True,8,2023-11-10T00:00:00,Computer Science,2025-03-31T18:05:19.785381
"[""ASG605689"", ""ASG454078""]",CRS374203,2025-03-31T18:05:19.779376,Explore advanced concepts through guided research activities. Module content relates to Ecology Research - Part 9.,7,2023-11-26T00:00:00,MOD426760,Ecology Research - Part 9,True,9,2023-11-19T00:00:00,Computer Science,2025-03-31T18:05:19.785381
"[""ASG905694""]",CRS374203,2025-03-31T18:05:19.779376,This project-based module allows application of learned skills. Module content relates to Ecology Project - Part 10.,7,2023-12-04T00:00:00,MOD776825,Ecology Project - Part 10,True,10,2023-11-27T00:00:00,Computer Science,2025-03-31T18:05:19.785381
"[""ASG469731""]",CRS374203,2025-03-31T18:05:19.779376,This discussion-based module promotes critical thinking and analysis. Module content relates to Discussion in Ecology.,7,2023-12-12T00:00:00,MOD411179,Unit 11: Discussion in Ecology,False,11,2023-12-05T00:00:00,Computer Science,2025-03-31T18:05:19.785381
"[""ASG955461"", ""ASG978139""]",CRS374203,2025-03-31T18:05:19.779376,This discussion-based module promotes critical thinking and analysis. Module content relates to Ecology Discussion.,7,2023-12-20T00:00:00,MOD883168,Module 12: Ecology Discussion,True,12,2023-12-13T00:00:00,Computer Science,2025-03-31T18:05:19.785381
"[""ASG975049"", ""ASG309658""]",CRS374203,2025-03-31T18:05:19.779376,This hands-on module focuses on developing practical skills. Module content relates to Ecology Practice - Part 13.,7,2023-12-28T00:00:00,MOD913524,Ecology Practice - Part 13,True,13,2023-12-21T00:00:00,Computer Science,2025-03-31T18:05:19.785381
"[""ASG515926""]",CRS374203,2025-03-31T18:05:19.779376,Engage in critical discussions about important topics in the field. Module content relates to Ecology Fundamentals.,7,2024-01-05T00:00:00,MOD828597,Discussion 14: Ecology Fundamentals,True,14,2023-12-29T00:00:00,Computer Science,2025-03-31T18:05:19.785381
"[""ASG106539""]",CRS374203,2025-03-31T18:05:19.779376,Students will learn the core concepts and principles. Module content relates to Ecology Fundamentals.,5,2024-01-11T00:00:00,MOD040547,Theory 15: Ecology Fundamentals,True,15,2024-01-06T00:00:00,Computer Science,2025-03-31T18:05:19.785381
"[""ASG791175""]",CRS700175,2025-03-31T18:05:19.779376,Participate in structured discussions to deepen understanding. Module content relates to Earth Fundamentals.,8,2023-09-22T00:00:00,MOD531738,Discussion 1: Earth Fundamentals,True,1,2023-09-14T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG978343"", ""ASG753717""]",CRS700175,2025-03-31T18:05:19.779376,Work on a comprehensive project to solidify understanding. Module content relates to Earth Fundamentals.,8,2023-10-01T00:00:00,MOD710623,Project 2: Earth Fundamentals,True,2,2023-09-23T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG114690"", ""ASG760835""]",CRS700175,2025-03-31T18:05:19.779376,This project-based module allows application of learned skills. Module content relates to Earth Project - Part 3.,7,2023-10-09T00:00:00,MOD244224,Earth Project - Part 3,True,3,2023-10-02T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG356117"", ""ASG673467""]",CRS700175,2025-03-31T18:05:19.779376,Develop and complete a project that demonstrates mastery of key concepts. Module content relates to Project in Earth.,8,2023-10-18T00:00:00,MOD701756,Unit 4: Project in Earth,True,4,2023-10-10T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG499870""]",CRS700175,2025-03-31T18:05:19.779376,Work on a comprehensive project to solidify understanding. Module content relates to Earth Project - Part 5.,8,2023-10-27T00:00:00,MOD457739,Earth Project - Part 5,True,5,2023-10-19T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG231333""]",CRS700175,2025-03-31T18:05:19.779376,This hands-on module focuses on developing practical skills. Module content relates to Earth Fundamentals.,7,2023-11-04T00:00:00,MOD522992,Practice 6: Earth Fundamentals,True,6,2023-10-28T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG724237""]",CRS700175,2025-03-31T18:05:19.779376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Practice Applications.,7,2023-11-12T00:00:00,MOD076577,Earth 7: Practice Applications,False,7,2023-11-05T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG123483""]",CRS700175,2025-03-31T18:05:19.779376,Practice core techniques through guided exercises and activities. Module content relates to Earth Practice - Part 8.,7,2023-11-20T00:00:00,MOD555978,Earth Practice - Part 8,True,8,2023-11-13T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG694304"", ""ASG575231""]",CRS700175,2025-03-31T18:05:19.779376,This module covers the theoretical foundations of the subject. Module content relates to Earth Theory.,8,2023-11-29T00:00:00,MOD022617,Module 9: Earth Theory,True,9,2023-11-21T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG441639"", ""ASG886257""]",CRS700175,2025-03-31T18:05:19.779376,Work on a comprehensive project to solidify understanding. Module content relates to Earth Project - Part 10.,8,2023-12-08T00:00:00,MOD635093,Earth Project - Part 10,True,10,2023-11-30T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG045873""]",CRS700175,2025-03-31T18:05:19.779376,Explore advanced concepts through guided research activities. Module content relates to Earth Research - Part 11.,5,2023-12-14T00:00:00,MOD700655,Earth Research - Part 11,False,11,2023-12-09T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG898924""]",CRS260684,2025-03-31T18:05:19.779376,This discussion-based module promotes critical thinking and analysis. Module content relates to Conservation Discussion.,7,2024-02-12T00:00:00,MOD306757,Module 1: Conservation Discussion,True,1,2024-02-05T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG358811""]",CRS260684,2025-03-31T18:05:19.779376,Students will learn the core concepts and principles. Module content relates to Theory in Conservation.,10,2024-02-23T00:00:00,MOD401163,Unit 2: Theory in Conservation,True,2,2024-02-13T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG046864""]",CRS260684,2025-03-31T18:05:19.779376,Participate in structured discussions to deepen understanding. Module content relates to Discussion in Conservation.,7,2024-03-02T00:00:00,MOD638239,Unit 3: Discussion in Conservation,True,3,2024-02-24T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG140119""]",CRS260684,2025-03-31T18:05:19.779376,Work on a comprehensive project to solidify understanding. Module content relates to Project in Conservation.,10,2024-03-13T00:00:00,MOD857573,Unit 4: Project in Conservation,True,4,2024-03-03T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG292626""]",CRS260684,2025-03-31T18:05:19.779376,This hands-on module focuses on developing practical skills. Module content relates to Practice Applications.,8,2024-03-22T00:00:00,MOD095966,Conservation 5: Practice Applications,True,5,2024-03-14T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG674487""]",CRS260684,2025-03-31T18:05:19.779376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Practice Applications.,11,2024-04-03T00:00:00,MOD300533,Conservation 6: Practice Applications,True,6,2024-03-23T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG465100"", ""ASG548693""]",CRS260684,2025-03-31T18:05:19.779376,Explore advanced concepts through guided research activities. Module content relates to Conservation Research.,9,2024-04-13T00:00:00,MOD993200,Module 7: Conservation Research,True,7,2024-04-04T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG347579"", ""ASG145012""]",CRS260684,2025-03-31T18:05:19.779376,This module covers the theoretical foundations of the subject. Module content relates to Conservation Fundamentals.,8,2024-04-22T00:00:00,MOD089162,Theory 8: Conservation Fundamentals,False,8,2024-04-14T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG676921"", ""ASG213517""]",CRS260684,2025-03-31T18:05:19.779376,This project-based module allows application of learned skills. Module content relates to Conservation Fundamentals.,7,2024-04-30T00:00:00,MOD587128,Project 9: Conservation Fundamentals,True,9,2024-04-23T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG579036"", ""ASG067423""]",CRS260684,2025-03-31T18:05:19.779376,Students will learn the core concepts and principles. Module content relates to Conservation Fundamentals.,9,2024-05-10T00:00:00,MOD646426,Theory 10: Conservation Fundamentals,True,10,2024-05-01T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG909154"", ""ASG027767""]",CRS260684,2025-03-31T18:05:19.779376,Explore advanced concepts through guided research activities. Module content relates to Research Applications.,9,2024-05-20T00:00:00,MOD396306,Conservation 11: Research Applications,False,11,2024-05-11T00:00:00,Social Studies,2025-03-31T18:05:19.785381
"[""ASG940020""]",CRS120015,2025-03-31T18:05:19.779376,Students will learn the core concepts and principles. Module content relates to Theory Applications.,7,2023-09-10T00:00:00,MOD351754,Anthropology 1: Theory Applications,True,1,2023-09-03T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG534228"", ""ASG886954""]",CRS120015,2025-03-31T18:05:19.779376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Anthropology Fundamentals.,7,2023-09-18T00:00:00,MOD498502,Practice 2: Anthropology Fundamentals,False,2,2023-09-11T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG581725""]",CRS120015,2025-03-31T18:05:19.779376,Explore advanced concepts through guided research activities. Module content relates to Anthropology Fundamentals.,8,2023-09-27T00:00:00,MOD234849,Research 3: Anthropology Fundamentals,False,3,2023-09-19T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG426518"", ""ASG702639""]",CRS120015,2025-03-31T18:05:19.779376,Practice core techniques through guided exercises and activities. Module content relates to Anthropology Fundamentals.,7,2023-10-05T00:00:00,MOD109216,Practice 4: Anthropology Fundamentals,True,4,2023-09-28T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG125294""]",CRS120015,2025-03-31T18:05:19.779376,Practice core techniques through guided exercises and activities. Module content relates to Anthropology Fundamentals.,8,2023-10-14T00:00:00,MOD910693,Practice 5: Anthropology Fundamentals,False,5,2023-10-06T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG265716"", ""ASG411673""]",CRS120015,2025-03-31T18:05:19.779376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Anthropology Practice.,7,2023-10-22T00:00:00,MOD855873,Module 6: Anthropology Practice,True,6,2023-10-15T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG995270""]",CRS120015,2025-03-31T18:05:19.779376,This module covers the theoretical foundations of the subject. Module content relates to Theory Applications.,7,2023-10-30T00:00:00,MOD639641,Anthropology 7: Theory Applications,True,7,2023-10-23T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG346010"", ""ASG012138""]",CRS120015,2025-03-31T18:05:19.779376,Work on a comprehensive project to solidify understanding. Module content relates to Project Applications.,7,2023-11-07T00:00:00,MOD060828,Anthropology 8: Project Applications,True,8,2023-10-31T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG108167""]",CRS120015,2025-03-31T18:05:19.779376,Develop and complete a project that demonstrates mastery of key concepts. Module content relates to Anthropology Project - Part 9.,7,2023-11-15T00:00:00,MOD889005,Anthropology Project - Part 9,True,9,2023-11-08T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG787449"", ""ASG107253""]",CRS120015,2025-03-31T18:05:19.779376,Practice core techniques through guided exercises and activities. Module content relates to Practice Applications.,8,2023-11-24T00:00:00,MOD150732,Anthropology 10: Practice Applications,True,10,2023-11-16T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG706538""]",CRS120015,2025-03-31T18:05:19.779376,This project-based module allows application of learned skills. Module content relates to Project Applications.,7,2023-12-02T00:00:00,MOD942835,Anthropology 11: Project Applications,True,11,2023-11-25T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG751586"", ""ASG118119""]",CRS120015,2025-03-31T18:05:19.779376,This module focuses on research methodologies and applications. Module content relates to Research Applications.,7,2023-12-10T00:00:00,MOD214567,Anthropology 12: Research Applications,True,12,2023-12-03T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG564378""]",CRS120015,2025-03-31T18:05:19.779376,Students will learn the core concepts and principles. Module content relates to Anthropology Theory.,6,2023-12-17T00:00:00,MOD809497,Module 13: Anthropology Theory,True,13,2023-12-11T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG017660"", ""ASG452402""]",CRS960105,2025-03-31T18:05:19.779376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Practice in Environmental.,7,2023-09-17T00:00:00,MOD933513,Unit 1: Practice in Environmental,True,1,2023-09-10T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG054326""]",CRS960105,2025-03-31T18:05:19.779376,Practice core techniques through guided exercises and activities. Module content relates to Practice in Environmental.,7,2023-09-25T00:00:00,MOD711291,Unit 2: Practice in Environmental,True,2,2023-09-18T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG170660"", ""ASG552396""]",CRS960105,2025-03-31T18:05:19.779376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Practice Applications.,7,2023-10-03T00:00:00,MOD300000,Environmental 3: Practice Applications,True,3,2023-09-26T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG463107""]",CRS960105,2025-03-31T18:05:19.779376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Practice in Environmental.,7,2023-10-11T00:00:00,MOD133522,Unit 4: Practice in Environmental,True,4,2023-10-04T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG961503"", ""ASG419705""]",CRS960105,2025-03-31T18:05:19.779376,Develop and complete a project that demonstrates mastery of key concepts. Module content relates to Project Applications.,8,2023-10-20T00:00:00,MOD729682,Environmental 5: Project Applications,True,5,2023-10-12T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG349190"", ""ASG756660""]",CRS960105,2025-03-31T18:05:19.779376,Practice core techniques through guided exercises and activities. Module content relates to Practice in Environmental.,7,2023-10-28T00:00:00,MOD526865,Unit 6: Practice in Environmental,True,6,2023-10-21T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG009912""]",CRS960105,2025-03-31T18:05:19.779376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Practice in Environmental.,7,2023-11-05T00:00:00,MOD365811,Unit 7: Practice in Environmental,True,7,2023-10-29T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG033190""]",CRS960105,2025-03-31T18:05:19.779376,Engage in critical discussions about important topics in the field. Module content relates to Environmental Fundamentals.,7,2023-11-13T00:00:00,MOD376457,Discussion 8: Environmental Fundamentals,False,8,2023-11-06T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG095881""]",CRS960105,2025-03-31T18:05:19.779376,This discussion-based module promotes critical thinking and analysis. Module content relates to Environmental Discussion - Part 9.,7,2023-11-21T00:00:00,MOD451154,Environmental Discussion - Part 9,True,9,2023-11-14T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG556130""]",CRS960105,2025-03-31T18:05:19.779376,This hands-on module focuses on developing practical skills. Module content relates to Environmental Fundamentals.,7,2023-11-29T00:00:00,MOD491095,Practice 10: Environmental Fundamentals,True,10,2023-11-22T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG892230""]",CRS960105,2025-03-31T18:05:19.779376,Apply theoretical knowledge through practical exercises and problems. Module content relates to Practice Applications.,3,2023-12-03T00:00:00,MOD672337,Environmental 11: Practice Applications,True,11,2023-11-30T00:00:00,Science,2025-03-31T18:05:19.785381
"[""ASG722546""]",CRS676619,2025-03-31T18:05:19.779376,Practice core techniques through guided exercises and activities. Module content relates to Ancient Practice.,8,2023-09-15T00:00:00,MOD937871,Module 1: Ancient Practice,False,1,2023-09-07T00:00:00,Music,2025-03-31T18:05:19.785381
"[""ASG564793"", ""ASG843466""]",CRS676619,2025-03-31T18:05:19.779376,Participate in structured discussions to deepen understanding. Module content relates to Ancient Discussion - Part 2.,7,2023-09-23T00:00:00,MOD954863,Ancient Discussion - Part 2,False,2,2023-09-16T00:00:00,Music,2025-03-31T18:05:19.785381
"[""ASG589654"", ""ASG196588""]",CRS676619,2025-03-31T18:05:19.779376,Work on a comprehensive project to solidify understanding. Module content relates to Project Applications.,11,2023-10-05T00:00:00,MOD162718,Ancient 3: Project Applications,True,3,2023-09-24T00:00:00,Music,2025-03-31T18:05:19.785381
"[""ASG457973""]",CRS676619,2025-03-31T18:05:19.779376,Engage in critical discussions about important topics in the field. Module content relates to Discussion Applications.,8,2023-10-14T00:00:00,MOD522181,Ancient 4: Discussion Applications,True,4,2023-10-06T00:00:00,Music,2025-03-31T18:05:19.785381
"[""ASG418898"", ""ASG383443""]",CRS676619,2025-03-31T18:05:19.779376,Conduct research on topics related to the course material. Module content relates to Ancient Research.,7,2023-10-22T00:00:00,MOD437102,Module 5: Ancient Research,True,5,2023-10-15T00:00:00,Music,2025-03-31T18:05:19.785381
"[""ASG358777"", ""ASG186330""]",CRS676619,2025-03-31T18:05:19.779376,This project-based module allows application of learned skills. Module content relates to Project in Ancient.,7,2023-10-30T00:00:00,MOD555562,Unit 6: Project in Ancient,True,6,2023-10-23T00:00:00,Music,2025-03-31T18:05:19.785381
"[""ASG897413""]",CRS676619,2025-03-31T18:05:19.779376,This discussion-based module promotes critical thinking and analysis. Module content relates to Discussion Applications.,16,2023-11-16T00:00:00,MOD615113,Ancient 7: Discussion Applications,False,7,2023-10-31T00:00:00,Music,2025-03-31T18:05:19.785381
"[""ASG011553""]",CRS196654,2025-03-31T18:05:19.779376,Work on a comprehensive project to solidify understanding. Module content relates to Mathematical Project - Part 1.,8,2023-09-09T00:00:00,MOD744318,Mathematical Project - Part 1,True,1,2023-09-01T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG512001"", ""ASG059372""]",CRS196654,2025-03-31T18:05:19.779376,This discussion-based module promotes critical thinking and analysis. Module content relates to Mathematical Fundamentals.,12,2023-09-22T00:00:00,MOD467351,Discussion 2: Mathematical Fundamentals,False,2,2023-09-10T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG856907"", ""ASG857291""]",CRS196654,2025-03-31T18:05:19.779376,Participate in structured discussions to deepen understanding. Module content relates to Mathematical Discussion - Part 3.,13,2023-10-06T00:00:00,MOD971730,Mathematical Discussion - Part 3,True,3,2023-09-23T00:00:00,Physical Education,2025-03-31T18:05:19.785381
"[""ASG177312""]",CRS196654,2025-03-31T18:05:19.779376,Explore the fundamental theories that underpin this subject area. Module content relates to Mathematical Theory - Part 4.,14,2023-10-21T00:00:00,MOD753023,Mathematical Theory - Part 4,False,4,2023-10-07T00:00:00,Physical Education,2025-03-31T18:05:19.786684
"[""ASG120445""]",CRS196654,2025-03-31T18:05:19.779376,Conduct research on topics related to the course material. Module content relates to Mathematical Research.,11,2023-11-02T00:00:00,MOD777840,Module 5: Mathematical Research,True,5,2023-10-22T00:00:00,Physical Education,2025-03-31T18:05:19.786684
"[""ASG031430"", ""ASG605220""]",CRS196654,2025-03-31T18:05:19.779376,This module covers the theoretical foundations of the subject. Module content relates to Mathematical Theory.,14,2023-11-17T00:00:00,MOD476724,Module 6: Mathematical Theory,True,6,2023-11-03T00:00:00,Physical Education,2025-03-31T18:05:19.786684
"[""ASG866861""]",CRS196654,2025-03-31T18:05:19.779376,Conduct research on topics related to the course material. Module content relates to Research in Mathematical.,9,2023-11-27T00:00:00,MOD833921,Unit 7: Research in Mathematical,True,7,2023-11-18T00:00:00,Physical Education,2025-03-31T18:05:19.786684
"[""ASG518937"", ""ASG474123""]",CRS196654,2025-03-31T18:05:19.779376,Engage in critical discussions about important topics in the field. Module content relates to Mathematical Fundamentals.,10,2023-12-08T00:00:00,MOD167756,Discussion 8: Mathematical Fundamentals,True,8,2023-11-28T00:00:00,Physical Education,2025-03-31T18:05:19.786684
"[""ASG002539"", ""ASG197048""]",CRS196654,2025-03-31T18:05:19.779376,Work on a comprehensive project to solidify understanding. Module content relates to Mathematical Fundamentals.,14,2023-12-23T00:00:00,MOD563837,Project 9: Mathematical Fundamentals,True,9,2023-12-09T00:00:00,Physical Education,2025-03-31T18:05:19.786684
"[""ASG231968"", ""ASG367106""]",CRS196654,2025-03-31T18:05:19.779376,Explore the fundamental theories that underpin this subject area. Module content relates to Mathematical Theory.,13,2024-01-06T00:00:00,MOD626414,Module 10: Mathematical Theory,True,10,2023-12-24T00:00:00,Physical Education,2025-03-31T18:05:19.786684
"[""ASG345258"", ""ASG500571""]",CRS196654,2025-03-31T18:05:19.779376,Develop and complete a project that demonstrates mastery of key concepts. Module content relates to Mathematical Project - Part 11.,5,2024-01-12T00:00:00,MOD992138,Mathematical Project - Part 11,True,11,2024-01-07T00:00:00,Physical Education,2025-03-31T18:05:19.786684
"[""ASG359320""]",CRS210243,2025-03-31T18:05:19.779376,Students will learn the core concepts and principles. Module content relates to Theory Applications.,7,2023-09-21T00:00:00,MOD051737,Calculus 1: Theory Applications,True,1,2023-09-14T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG200069""]",CRS210243,2025-03-31T18:05:19.779376,Conduct research on topics related to the course material. Module content relates to Research in Calculus.,7,2023-09-29T00:00:00,MOD193395,Unit 2: Research in Calculus,True,2,2023-09-22T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG457580""]",CRS210243,2025-03-31T18:05:19.779376,Engage in critical discussions about important topics in the field. Module content relates to Calculus Discussion - Part 3.,8,2023-10-08T00:00:00,MOD439501,Calculus Discussion - Part 3,False,3,2023-09-30T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG768512""]",CRS210243,2025-03-31T18:05:19.779376,This module focuses on research methodologies and applications. Module content relates to Research Applications.,8,2023-10-17T00:00:00,MOD273179,Calculus 4: Research Applications,True,4,2023-10-09T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG458364""]",CRS210243,2025-03-31T18:05:19.779376,This module focuses on research methodologies and applications. Module content relates to Calculus Research.,7,2023-10-25T00:00:00,MOD561645,Module 5: Calculus Research,True,5,2023-10-18T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG662521""]",CRS210243,2025-03-31T18:05:19.779376,Students will learn the core concepts and principles. Module content relates to Theory Applications.,7,2023-11-02T00:00:00,MOD476823,Calculus 6: Theory Applications,True,6,2023-10-26T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG267880"", ""ASG537473""]",CRS210243,2025-03-31T18:05:19.779376,Explore advanced concepts through guided research activities. Module content relates to Research in Calculus.,7,2023-11-10T00:00:00,MOD272922,Unit 7: Research in Calculus,True,7,2023-11-03T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG056432""]",CRS210243,2025-03-31T18:05:19.779376,Explore the fundamental theories that underpin this subject area. Module content relates to Calculus Fundamentals.,7,2023-11-18T00:00:00,MOD098077,Theory 8: Calculus Fundamentals,True,8,2023-11-11T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG275561"", ""ASG311584""]",CRS210243,2025-03-31T18:05:19.779376,Explore advanced concepts through guided research activities. Module content relates to Calculus Research - Part 9.,7,2023-11-26T00:00:00,MOD936179,Calculus Research - Part 9,True,9,2023-11-19T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG291570"", ""ASG022316""]",CRS210243,2025-03-31T18:05:19.779376,Develop and complete a project that demonstrates mastery of key concepts. Module content relates to Calculus Fundamentals.,7,2023-12-04T00:00:00,MOD814598,Project 10: Calculus Fundamentals,True,10,2023-11-27T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG206051""]",CRS210243,2025-03-31T18:05:19.779376,Conduct research on topics related to the course material. Module content relates to Calculus Fundamentals.,2,2023-12-07T00:00:00,MOD199146,Research 11: Calculus Fundamentals,True,11,2023-12-05T00:00:00,Literature,2025-03-31T18:05:19.786684
"[""ASG395461"", ""ASG488052""]",CRS741286,2025-03-31T18:05:19.779376,This module covers the theoretical foundations of the subject. Module content relates to Theory Applications.,7,2023-09-17T00:00:00,MOD449062,Cultural 1: Theory Applications,False,1,2023-09-10T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG503529""]",CRS741286,2025-03-31T18:05:19.779376,Students will learn the core concepts and principles. Module content relates to Theory in Cultural.,7,2023-09-25T00:00:00,MOD381154,Unit 2: Theory in Cultural,False,2,2023-09-18T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG112390"", ""ASG102715""]",CRS741286,2025-03-31T18:05:19.779376,Explore advanced concepts through guided research activities. Module content relates to Cultural Fundamentals.,7,2023-10-03T00:00:00,MOD577172,Research 3: Cultural Fundamentals,True,3,2023-09-26T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG958269"", ""ASG550438""]",CRS741286,2025-03-31T18:05:19.779376,Students will learn the core concepts and principles. Module content relates to Cultural Fundamentals.,7,2023-10-11T00:00:00,MOD904897,Theory 4: Cultural Fundamentals,False,4,2023-10-04T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG938798"", ""ASG403979""]",CRS741286,2025-03-31T18:05:19.779376,Participate in structured discussions to deepen understanding. Module content relates to Discussion Applications.,7,2023-10-19T00:00:00,MOD605555,Cultural 5: Discussion Applications,True,5,2023-10-12T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG726842"", ""ASG198169""]",CRS741286,2025-03-31T18:05:19.779376,Conduct research on topics related to the course material. Module content relates to Research in Cultural.,7,2023-10-27T00:00:00,MOD351473,Unit 6: Research in Cultural,True,6,2023-10-20T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG202048"", ""ASG757567""]",CRS741286,2025-03-31T18:05:19.779376,Students will learn the core concepts and principles. Module content relates to Cultural Fundamentals.,7,2023-11-04T00:00:00,MOD647261,Theory 7: Cultural Fundamentals,True,7,2023-10-28T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG560448""]",CRS741286,2025-03-31T18:05:19.779376,Practice core techniques through guided exercises and activities. Module content relates to Cultural Practice.,7,2023-11-12T00:00:00,MOD683088,Module 8: Cultural Practice,True,8,2023-11-05T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG610689"", ""ASG812584""]",CRS741286,2025-03-31T18:05:19.779376,Develop and complete a project that demonstrates mastery of key concepts. Module content relates to Project Applications.,7,2023-11-20T00:00:00,MOD121565,Cultural 9: Project Applications,False,9,2023-11-13T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG780067""]",CRS741286,2025-03-31T18:05:19.779376,Work on a comprehensive project to solidify understanding. Module content relates to Project Applications.,7,2023-11-28T00:00:00,MOD900507,Cultural 10: Project Applications,True,10,2023-11-21T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG897612""]",CRS741286,2025-03-31T18:05:19.779376,Participate in structured discussions to deepen understanding. Module content relates to Discussion Applications.,8,2023-12-07T00:00:00,MOD166039,Cultural 11: Discussion Applications,True,11,2023-11-29T00:00:00,Art,2025-03-31T18:05:19.786684
"[""ASG121730"", ""ASG761886""]",CRS741286,2025-03-31T18:05:19.779376,Participate in structured discussions to deepen understanding. Module content relates to Cultural Fundamentals.,8,2023-12-16T00:00:00,MOD681062,Discussion 12: Cultural Fundamentals,True,12,2023-12-08T00:00:00,Art,2025-03-31T18:05:19.786684
